disease_id	disease_name	source_id	maxo_id	maxo_name	hpo_id	relation	evidence	extension_id	extension_name	comment	other	author	last_updated	created
MONDO:0010200	Wilson disease	PMID:32291276	MAXO:0000259	insulin treatment	HP:0000819	treats	PCS					ORCID:0000-0002-0736-9199		2024-07-22
MONDO:0010200	Wilson disease	PMID:33541028	MAXO:0001224	copper chelator agent therapy	HP:0000118	treats	PCS					ORCID:0000-0002-0736-9199		2024-07-22
MONDO:0010200	Wilson disease	PMID:32745371	MAXO:0001224	copper chelator agent therapy	HP:0000118	treats	PCS					ORCID:0000-0002-0736-9199		2024-07-22
MONDO:0010200	Wilson disease	PMID:36343759	MAXO:0009015	botulinum toxin therapy	HP:0031959	unknown	PCS					ORCID:0000-0002-0736-9199		2024-07-22
MONDO:0010200	Wilson disease	PMID:7878329	MAXO:0000640	corticosteroid agent therapy	HP:0100614	treats	PCS					ORCID:0000-0002-0736-9199		2024-07-22
MONDO:0010200	Wilson disease	PMID:8723326	MAXO:0001224	copper chelator agent therapy	HP:0000118	treats	PCS					ORCID:0000-0002-0736-9199		2024-07-22
MONDO:0010200	Wilson disease	PMID:9544415	MAXO:0001175	liver transplantation	HP:0010837	prevents	PCS					ORCID:0000-0002-0736-9199		2024-07-22
MONDO:0010200	Wilson disease	PMID:32520831	MAXO:0001175	liver transplantation	HP:0001399	treats	PCS					ORCID:0000-0002-0736-9199		2024-07-22
MONDO:0010200	Wilson disease	PMID:30359967	MAXO:0001175	liver transplantation	HP:0006554	treats	PCS					ORCID:0000-0002-0736-9199		2024-07-22
MONDO:0010200	Wilson disease	PMID:10378366	MAXO:0001175	liver transplantation	HP:0004448	treats	PCS					ORCID:0000-0002-0736-9199		2024-07-22
MONDO:0010200	Wilson disease	PMID:15701295	MAXO:0009095	zinc therapy	HP:0000118	treats	PCS					ORCID:0000-0002-0736-9199		2024-07-22
MONDO:0010200	Wilson disease	PMID:23109455	MAXO:0001224	copper chelator agent therapy	HP:0000118	treats	PCS					ORCID:0000-0002-0736-9199		2024-07-22
MONDO:0007037	Achondroplasia	PMID:1785332	MAXO:0000780	human growth hormone replacement therapy	HP:0004322	prevents	PCS					ORCID:0000-0002-0736-9199		2024-08-03
MONDO:0007037	Achondroplasia	PMID:9539301	MAXO:0000780	human growth hormone replacement therapy	HP:0004322	treats	PCS					ORCID:0000-0002-0736-9199		2024-08-03
MONDO:0007793	hypochondroplasia	PMID:20226364	MAXO:0000087	massage therapy	HP:0002355	treats	PCS					ORCID:0000-0002-0736-9199		2024-08-03
MONDO:0007793	hypochondroplasia	PMID:22137367	MAXO:0000780	human growth hormone replacement therapy	HP:0004322	treats	PCS					ORCID:0000-0002-0736-9199		2024-08-03
MONDO:0007793	hypochondroplasia	PMID:25323764	MAXO:0000780	human growth hormone replacement therapy	HP:0003498	treats	PCS					ORCID:0000-0002-0736-9199		2024-08-03
MONDO:0007793	hypochondroplasia	PMID:38084006	MAXO:0000479	orthopedic surgery	HP:0004322	prevents	PCS					ORCID:0000-0002-0736-9199		2024-08-03
MONDO:0011628	propionic acidemia	PMID:30375139	MAXO:0001175	liver transplantation	HP:0000118	treats	PCS					ORCID:0000-0002-0736-9199		2024-08-03
MONDO:0011628	propionic acidemia	PMID:31715057	MAXO:0001175	liver transplantation	HP:0000118	prevents	PCS					ORCID:0000-0002-0736-9199		2024-08-03
MONDO:0011628	propionic acidemia	PMID:30242960	MAXO:0001175	liver transplantation	HP:0000118	prevents	PCS					ORCID:0000-0002-0736-9199		2024-08-03
MONDO:0011628	propionic acidemia	PMID:25990417	MAXO:0001175	liver transplantation	HP:0000118	treats	PCS					ORCID:0000-0002-0736-9199		2024-08-03
MONDO:0011628	propionic acidemia	PMID:28298669	MAXO:0000515	extracorporeal membrane oxygenation	HP:0001987	treats	PCS					ORCID:0000-0002-0736-9199		2024-08-03
MONDO:0011628	propionic acidemia	PMID:31196016	MAXO:0000058	pharmacotherapy	HP:0001987	prevents	PCS					ORCID:0000-0002-0736-9199		2024-08-03
MONDO:0011628	propionic acidemia	PMID:33093405	MAXO:0001175	liver transplantation	HP:0000118	treats	PCS					ORCID:0000-0002-0736-9199		2024-08-03
MONDO:0011628	propionic acidemia	PMID:26881497	MAXO:0001175	liver transplantation	HP:0000118	treats	PCS					ORCID:0000-0002-0736-9199		2024-08-03
MONDO:0011628	propionic acidemia	PMID:27283461	MAXO:0000515	extracorporeal membrane oxygenation	HP:0001987	treats	PCS					ORCID:0000-0002-0736-9199		2024-08-03
MONDO:0011628	propionic acidemia	PMID:29679984	MAXO:0000058	pharmacotherapy	HP:0001987	treats	PCS					ORCID:0000-0002-0736-9199		2024-08-03
MONDO:0011628	propionic acidemia	PMID:30080956	MAXO:0001175	liver transplantation	HP:0000118	treats	PCS					ORCID:0000-0002-0736-9199		2024-08-03
MONDO:0011628	propionic acidemia	PMID:30879957	MAXO:0000623	nutrition counseling	HP:0000118	treats	PCS					ORCID:0000-0002-0736-9199		2024-08-03
MONDO:0011628	propionic acidemia	PMID:31915802	MAXO:0000058	pharmacotherapy	HP:0008281	treats	PCS					ORCID:0000-0002-0736-9199		2024-08-03
MONDO:0011628	propionic acidemia	PMID:32270363	MAXO:0001175	liver transplantation	HP:0000118	prevents	PCS					ORCID:0000-0002-0736-9199		2024-08-03
MONDO:0011628	propionic acidemia	PMID:31757659	MAXO:0001175	liver transplantation	HP:0000118	prevents	PCS					ORCID:0000-0002-0736-9199		2024-08-03
MONDO:0011628	propionic acidemia	PMID:31978012	MAXO:0001175	liver transplantation	HP:0000118	prevents	PCS					ORCID:0000-0002-0736-9199		2024-08-03
MONDO:0011628	propionic acidemia	PMID:33451859	MAXO:0010002	protein intake avoidance	HP:0000118	treats	PCS					ORCID:0000-0002-0736-9199		2024-08-03
MONDO:0011628	propionic acidemia	PMID:33978500	MAXO:0000667	anesthesiology specialist evaluation	HP:0000118	treats	PCS					ORCID:0000-0002-0736-9199		2024-08-03
MONDO:0011628	propionic acidemia	PMID:35189944	MAXO:0001175	liver transplantation	HP:0000118	treats	PCS					ORCID:0000-0002-0736-9199		2024-08-03
MONDO:0011628	propionic acidemia	PMID:25683683	MAXO:0001175	liver transplantation	HP:0000118	prevents	PCS					ORCID:0000-0002-0736-9199		2024-08-03
MONDO:0011628	propionic acidemia	PMID:35401508	MAXO:0001017	vaccination	HP:0000118	prevents	PCS					ORCID:0000-0002-0736-9199		2024-08-03
MONDO:0011628	propionic acidemia	PMID:36710110	MAXO:0010032	cardiac transplantation	HP:0001638	prevents	PCS					ORCID:0000-0002-0736-9199		2024-08-03
